"council","acc_year","acc_month","acc_nos","acc_vehicles","acc_persons","acc_cyclists","acc_females","acc_males","acc_deaths","acc_injs","acc_avgage","acc_avgsev","acc_lat","acc_long"
"Corangamite","2009","9","2","2","2","0","1","1","0","2","21.000000000","2.500000000","-38.14738920027108","143.27055465027826"
"Corangamite","2009","10","6","9","18","0","10","8","0","8","33.722222222","2.500000000","-38.32823948097526","143.11246286864613"
"Corangamite","2009","11","5","6","9","0","5","4","0","6","27.777777777","2.800000000","-38.3640673775951","143.10363260481577"
"Corangamite","2009","12","3","4","13","0","3","7","1","8","36.384615384","2.000000000","-38.17341484969074","143.1733187933462"
"Corangamite","2010","1","8","13","21","0","5","15","0","13","34.350000000","2.625000000","-38.32085423736965","143.085723584185"
"Corangamite","2010","2","4","7","10","0","3","7","0","8","35.000000000","2.500000000","-38.28047975129541","142.9075851597554"
"Corangamite","2010","3","4","5","6","0","2","4","0","5","49.000000000","2.750000000","-38.38750055538634","143.09829853645005"
"Corangamite","2010","6","3","5","8","0","5","3","0","4","23.500000000","3.000000000","-38.373671033272814","143.2047854793009"
"Corangamite","2010","7","6","9","10","0","4","6","0","9","48.600000000","2.666666666","-38.2757133309481","143.04535022187815"
"Corangamite","2010","8","2","2","5","0","3","2","0","5","13.800000000","3.000000000","-38.469590546949014","143.08281126934224"
"Corangamite","2010","9","2","3","3","0","2","1","0","2","58.333333333","3.000000000","-38.147005053004264","143.06774027861042"
"Corangamite","2010","10","7","9","12","0","6","5","1","9","33.636363636","2.285714285","-38.239177933024465","142.9833685581395"
"Corangamite","2010","11","1","1","1","0","0","1","0","1","39.000000000","2.000000000","-38.524425291296865","143.03964986154827"
"Corangamite","2010","12","3","5","6","0","0","6","0","3","24.500000000","2.333333333","-38.423527457013016","143.10190367932805"
"Corangamite","2011","1","5","8","16","0","5","11","1","11","34.437500000","2.400000000","-38.12919208741404","143.1762971917364"
"Corangamite","2011","2","3","5","8","0","2","6","0","5","26.875000000","2.333333333","-38.474922497111216","143.06944672147117"
"Corangamite","2011","3","9","12","19","0","4","13","0","12","38.722222222","2.777777777","-38.18388161904038","143.20604310302082"
"Corangamite","2011","4","8","11","26","0","12","14","0","21","31.153846153","2.750000000","-38.254549830743635","143.09605389470565"
"Corangamite","2011","5","8","10","14","0","4","10","0","11","38.000000000","2.625000000","-38.32401947307084","143.11942950789773"
"Corangamite","2011","6","2","5","5","0","2","3","1","3","39.800000000","1.500000000","-38.29994240430262","142.9813131283988"
"Corangamite","2011","7","4","4","7","0","3","4","0","7","23.571428571","2.500000000","-38.2924900508971","143.14440387771913"
"Corangamite","2011","8","2","3","4","0","1","1","0","2","29.333333333","2.500000000","-38.35954788018313","142.93852515854635"
"Corangamite","2011","9","3","8","14","0","5","7","0","6","31.785714285","2.666666666","-38.45779893769421","143.10249384369217"
"Corangamite","2011","10","7","9","17","0","5","9","0","13","34.250000000","2.285714285","-38.289423212544015","143.16037245463104"
"Corangamite","2011","11","6","11","18","0","3","11","0","6","33.058823529","2.166666666","-38.37785473343136","143.06359210236323"
"Corangamite","2011","12","4","5","6","0","3","3","2","4","38.000000000","2.000000000","-38.37506925869134","143.24925549526745"
"Corangamite","2012","1","1","2","2","1","1","1","0","1","54.500000000","2.000000000","-38.27451598147845","142.93346683669745"
"Corangamite","2012","2","2","2","4","0","1","3","0","3","33.500000000","2.500000000","-38.29323674995173","143.09088155453162"
"Corangamite","2012","3","4","7","9","0","3","6","0","4","56.555555555","2.750000000","-38.31496513169756","143.05193516737623"
"Corangamite","2012","4","2","3","3","0","1","2","0","2","32.000000000","2.500000000","-38.22453256611493","143.2613927739569"
"Corangamite","2012","5","4","4","8","0","4","4","0","5","28.125000000","2.250000000","-38.43808072286398","143.0516594991518"
"Corangamite","2012","6","4","4","5","0","1","4","0","5","60.600000000","2.250000000","-38.294528637945234","143.04625028108322"
"Corangamite","2012","7","2","3","9","0","2","7","0","4","26.777777777","2.500000000","-38.25901616335041","143.06200075097567"
"Corangamite","2012","8","3","4","8","0","2","6","0","3","24.500000000","2.000000000","-38.29613737106619","143.26159552946834"
"Corangamite","2012","9","2","3","3","0","1","2","0","2","34.000000000","3.000000000","-38.51440218141025","143.04034256601534"
"Corangamite","2012","10","6","10","17","0","6","10","0","12","33.000000000","2.500000000","-38.33671151209787","143.21103188983716"
"Corangamite","2012","11","7","8","11","0","8","3","0","9","32.636363636","2.857142857","-38.40169714436655","143.2084184074992"
"Corangamite","2012","12","3","5","7","0","3","3","0","6","51.000000000","2.333333333","-38.13782107801276","143.20225949922312"
"Corangamite","2013","1","3","3","5","0","2","3","0","4","22.800000000","2.333333333","-38.36748863915711","143.17291936679212"
"Corangamite","2013","2","5","7","9","0","3","6","2","7","37.555555555","2.200000000","-38.27550200582939","143.16870589158228"
"Corangamite","2013","3","4","7","8","1","5","3","0","6","39.625000000","2.750000000","-38.474958279944744","143.10676713432846"
"Corangamite","2013","4","3","3","3","0","3","0","0","3","46.000000000","3.000000000","-38.37844206256238","143.03752245862117"
"Corangamite","2013","5","3","4","6","0","4","2","0","6","64.833333333","2.333333333","-38.09042626487159","143.11660860036872"
"Corangamite","2013","6","4","8","14","0","6","8","0","13","38.428571428","2.750000000","-38.20315176614115","143.24208544017637"
"Darebin","2006","1","23","44","58","1","20","34","0","29","34.363636363","2.695652173","-37.73708999454514","145.0071875276316"
"Darebin","2006","2","21","42","57","1","21","32","1","22","29.129629629","2.571428571","-37.745270291456094","145.0110378433471"
"Darebin","2006","3","20","35","60","4","18","32","1","26","29.833333333","2.550000000","-37.74521370014932","145.00326226302724"
"Darebin","2006","4","32","62","87","4","22","54","0","40","32.358024691","2.593750000","-37.74463433793996","145.00428306945514"
"Darebin","2006","5","33","63","82","2","29","44","0","43","33.064102564","2.575757575","-37.73954236557051","145.01186070985867"
"Darebin","2006","6","20","33","48","0","18","22","0","24","38.190476190","2.350000000","-37.744117334187095","145.00570752556064"
"Darebin","2006","7","22","40","47","1","11","26","0","24","34.857142857","2.454545454","-37.73812794455663","145.00768645898597"
"Darebin","2006","8","34","70","100","3","32","50","0","39","30.404494382","2.529411764","-37.74156114286743","145.00535829568253"
"Darebin","2006","9","32","60","71","7","25","37","0","34","37.656250000","2.718750000","-37.74447545684776","145.00716551631277"
"Darebin","2006","10","31","57","72","6","26","36","0","38","34.449275362","2.516129032","-37.74276702120207","145.01002254066466"
"Darebin","2006","11","26","46","57","2","19","33","0","30","35.074074074","2.384615384","-37.7400741456038","145.00963133106487"
"Darebin","2006","12","24","44","65","0","29","33","1","31","38.539682539","2.333333333","-37.74576774696941","145.00746712061303"
"Darebin","2007","1","23","38","52","1","19","27","1","25","32.270833333","2.434782608","-37.75345880904262","145.0069725218668"
"Darebin","2007","2","27","47","68","3","26","35","0","34","32.015873015","2.629629629","-37.747171843245965","145.01267525936123"
"Darebin","2007","3","44","81","108","5","45","57","2","58","35.942307692","2.409090909","-37.74312575585059","145.0091102956097"
"Darebin","2007","4","28","57","79","4","33","36","0","37","29.932432432","2.464285714","-37.73510636732691","145.01236569758308"
"Darebin","2007","5","30","57","76","3","30","39","0","38","38.876712328","2.500000000","-37.74072859448907","145.01073182517808"
"Darebin","2007","6","32","58","78","3","36","38","0","42","36.426666666","2.750000000","-37.73843594925376","145.01073946533964"
"Darebin","2007","7","32","52","79","1","23","41","0","38","34.716417910","2.437500000","-37.74248998189165","145.01272044630693"
"Darebin","2007","8","29","59","90","2","36","41","0","44","33.000000000","2.517241379","-37.73933030414907","145.01476769052422"
"Darebin","2007","9","29","54","77","6","27","39","0","33","32.301369863","2.448275862","-37.735834756916304","145.01394218281894"
"Darebin","2007","10","40","75","93","9","32","50","1","47","32.658823529","2.425000000","-37.74047493480752","145.00504900176685"
"Darebin","2007","11","30","58","69","10","19","44","0","34","33.738461538","2.633333333","-37.747179272047376","145.00436049538135"
"Darebin","2007","12","31","58","66","5","21","42","1","33","37.250000000","2.354838709","-37.744481912891665","145.0050524659444"
"Darebin","2008","1","20","36","52","2","16","30","0","26","32.632653061","2.500000000","-37.74013256082799","145.00823356952168"
"Darebin","2008","2","34","57","81","4","20","53","0","41","32.120000000","2.676470588","-37.743313591371425","145.00810694851307"
"Darebin","2008","3","25","43","66","3","27","30","1","28","37.672131147","2.520000000","-37.74366423018214","145.00982210126506"
"Darebin","2008","4","26","51","75","2","29","39","0","34","32.742857142","2.807692307","-37.73645510763356","145.01191640278722"
"Darebin","2008","5","21","38","57","6","19","30","1","22","32.611111111","2.619047619","-37.7538426629105","145.00914333597828"
"Darebin","2008","6","29","50","68","3","21","38","2","38","37.433333333","2.482758620","-37.74195862316589","145.01317678258832"
"Darebin","2008","7","27","45","67","4","18","38","0","33","30.450000000","2.703703703","-37.7321351103671","145.00957336734237"
"Darebin","2008","8","28","52","77","2","36","33","0","40","34.671428571","2.785714285","-37.74039149595335","145.0080175192722"
"Darebin","2008","9","36","65","103","3","41","49","0","50","36.380434782","2.638888888","-37.74501998508947","145.01182800161052"
"Darebin","2008","10","26","49","68","6","26","32","0","32","29.061538461","2.730769230","-37.73523798561676","145.01072595289264"
"Darebin","2008","11","36","74","87","5","35","44","0","39","34.185185185","2.611111111","-37.74188799056581","145.00852409600967"
"Darebin","2008","12","28","55","84","2","31","43","0","33","32.730769230","2.714285714","-37.74500073531857","145.005776889949"
"Darebin","2009","1","21","36","51","5","14","33","1","27","33.000000000","2.428571428","-37.74115660152717","145.0068765926575"
"Darebin","2009","2","28","59","77","6","39","35","1","35","33.578947368","2.535714285","-37.74342336588309","145.00718518527614"
"Darebin","2009","3","36","70","93","5","33","46","3","36","35.190476190","2.555555555","-37.741246385585285","145.0092786243907"
"Darebin","2009","4","28","50","71","8","23","40","0","32","35.606060606","2.714285714","-37.74012898162033","145.01216573157157"
"Darebin","2009","5","37","69","101","5","41","51","0","50","32.010416666","2.540540540","-37.739636271800876","145.00823869232212"
"Darebin","2009","6","24","39","56","2","18","25","0","30","40.042553191","2.625000000","-37.74324647285294","145.0041921448386"
"Darebin","2009","7","26","48","60","6","20","37","0","33","38.327586206","2.500000000","-37.73864710551288","145.00868032833333"
"Darebin","2009","8","32","59","75","2","22","43","0","41","36.617647058","2.625000000","-37.73654678205999","145.01436880861388"
"Darebin","2009","9","31","63","83","6","28","48","0","38","32.777777777","2.741935483","-37.7299616039424","145.01088626494104"
"Darebin","2009","10","40","74","94","6","29","58","0","49","33.577777777","2.675000000","-37.7362910872143","145.00950105403066"
"Darebin","2009","11","22","42","62","2","20","38","0","27","35.931034482","2.590909090","-37.74865742945493","145.0054395669526"
"Darebin","2009","12","22","35","47","2","20","18","0","23","36.829268292","2.772727272","-37.73612128141251","145.00834086957283"
"Darebin","2010","1","28","52","78","4","20","52","0","38","34.452054794","2.678571428","-37.74246025132999","145.00847017423663"
"Darebin","2010","2","20","42","49","3","17","28","0","23","35.531914893","2.750000000","-37.73950798132064","145.00915336319227"
"Darebin","2010","3","27","51","69","7","26","38","0","34","36.184615384","2.555555555","-37.74592423084174","145.01462805134773"
"Darebin","2010","4","30","51","84","4","24","46","0","45","37.561643835","2.766666666","-37.74040902778352","145.00917708809996"
"Darebin","2010","5","44","82","113","9","45","51","0","54","33.922330097","2.840909090","-37.746493928789","145.01099111822037"
"Darebin","2010","6","30","53","65","4","27","30","1","37","37.933333333","2.700000000","-37.74279809327424","145.00716650218112"
"Darebin","2010","7","37","67","83","2","29","43","0","44","39.342465753","2.675675675","-37.74584060182955","145.00494028549656"
"Darebin","2010","8","32","65","94","2","39","43","0","37","33.045977011","2.750000000","-37.742015495086186","145.0121955019126"
"Darebin","2010","9","27","55","60","2","22","30","0","31","37.314814814","2.555555555","-37.74983275195249","145.0091083357674"
"Darebin","2010","10","26","46","57","2","17","33","1","31","34.509433962","2.576923076","-37.7510681243137","145.00694910545144"
"Darebin","2010","11","33","65","96","1","32","57","0","52","28.010638297","2.696969696","-37.739179503993185","145.00847704243654"
"Darebin","2010","12","40","79","106","6","45","48","1","50","35.257425742","2.675000000","-37.74529078091051","145.00651112448"
"Darebin","2011","1","18","34","40","5","8","30","0","21","42.179487179","2.666666666","-37.74275536927054","145.0023352642229"
"Darebin","2011","2","27","49","64","7","15","42","0","35","38.806451612","2.740740740","-37.74582932002672","145.00709935855951"
